type,Prob. PT1,Prob. metro1,Prob. taxi1,Prob. more1,Prob. no1,Prob. PT2,Prob. metro2,Prob. taxi2,Prob. more2,Prob. no2
0.6500000000000001,278.5559802360601,312.44265769474356,168.62629178528104,101.39141326511813,380.98365701879715,266.4914846213767,418.90111972852463,89.48721035171741,174.054263301272,293.06592199710934
0.6600000000000001,278.87125832168056,312.2969898233886,168.19752477635961,101.02846989757735,381.60575718099386,267.2869246698224,418.11095117774033,89.50000619964167,173.60552022019172,293.4965977326039
0.6700000000000002,279.1860275887381,312.15046285414815,167.76930739901937,100.66646360585696,382.2277385522374,268.0826848831986,417.31950397997986,89.5127514266795,173.15800263772294,293.9270570724191
0.6800000000000002,279.50028657368233,312.0030791895339,167.34164156106115,100.30539397843138,382.84959869729124,268.8787545287124,416.5267922774557,89.5254456651669,172.7117077230034,294.35729980566157
0.6900000000000002,279.8140338213888,311.85484123862454,166.91452915806124,99.94526059311215,383.4713351888132,269.6751228511286,415.73283023230874,89.53808854564674,172.26663264389964,294.78732572701625
0.7000000000000002,280.12726788516784,311.7057514169971,166.4879720733582,99.58606301708217,384.0929456073947,270.47177907328114,414.93763202605817,89.5506796968718,171.8227745670549,295.21713463673404
0.7100000000000002,280.43998732677346,311.5558121466571,166.06197217804015,99.22780080692921,384.71442754160006,271.2687123965871,414.14121185904844,89.56321874580797,171.38013065793686,295.6467263406196
0.7200000000000002,280.7521907164115,311.40502585596994,165.63653133093226,98.87047350868083,385.33577858800544,272.06591200156436,413.34358394989357,89.57570531763719,170.938698080885,296.0761006500199
0.7300000000000002,281.06387663274796,311.25339497959135,165.21165137858506,98.51408065783838,385.95699635123725,272.86336704835196,412.5447625349174,89.58813903576073,170.49847399915706,296.50525738181284
0.7400000000000002,281.37504366291694,311.10092195839786,164.78733415526276,98.15862177941239,386.5780784440101,273.66106667723227,411.74476186759347,89.6005195218023,170.05945557497571,296.9341963583962
0.7500000000000002,281.6856904025276,310.9476092394183,164.3635814829324,97.80409638795726,387.1990224871644,274.45900000915765,410.94359621797963,89.61284639561158,169.62163996957378,297.3629174076773
0.7600000000000002,281.9958154556718,310.79345927576423,163.94039517125304,97.45050398760704,387.8198261097039,275.25715614627745,410.1412798721527,89.62511927526711,169.18502434324034,297.7914203630624
0.7700000000000002,282.3054174349311,310.6384745265608,163.51777701756563,97.0978440721107,388.4404869488318,276.0555241724702,409.33782713163794,89.63733777708003,168.74960585536496,298.21970506344684
0.7800000000000002,282.6144949613831,310.48265745687746,163.09572880688324,96.74611612486846,389.0610026499877,276.8540931538761,408.53325231283833,89.64950151559718,168.31538166448274,298.6477713532057
0.7900000000000003,282.92304666460757,310.32601053765967,162.67425231188176,96.39531961896756,389.68137086688347,277.6528521394335,407.7275697464598,89.66161010360467,167.88234892831818,299.0756190821839
0.8000000000000003,283.2310711826929,310.1685362456588,162.25334929289087,96.04545401721899,390.3015892615384,278.45179016141725,406.9207937769348,89.67366315213152,167.45050480382864,299.5032481056878
0.8100000000000003,283.5385671622415,310.01023706336383,161.8330214978857,95.69651877219394,390.92165550431497,279.2508962359799,406.1129387618429,89.68566027045284,167.01984644724814,299.93065828447624
0.8200000000000003,283.8455332583756,309.851115478932,161.41327066247865,95.34851332626097,391.5415672739528,280.0501593636943,405.30401907133034,89.69760106609394,166.59037101412946,300.3578494847519
0.8300000000000003,284.1519681347415,309.6911739861202,160.99409850991177,95.00143711162293,392.1613222576036,280.84956853009976,404.4940490875257,89.70948514483348,166.16207565938726,300.7848215781538
0.8400000000000003,284.45787046351523,309.53041508421586,160.5755067510495,94.65528955035465,392.7809181508648,281.64911270624924,403.6830432039546,89.72131211070759,165.73495753733977,301.2115744417488
0.8500000000000003,284.76323892540694,309.368841277968,160.15749708437198,94.31007005444032,393.4003526578128,282.44878084926063,402.871015824951,89.7330815660133,165.30901380175055,301.63810795802453
0.8600000000000003,285.0680722096648,309.2064550775186,159.7400711959686,93.9657780258116,394.0196234910363,283.2485619028675,402.05798136506786,89.74479311131283,164.8842416058697,302.06442201488215
0.8700000000000003,285.372369014079,309.04325899833424,159.323230759532,93.6224128563858,394.63872837166895,284.0484447979737,401.24395424848547,89.75644634543686,164.46063810247512,302.4905165056288
0.8800000000000003,285.67612804498583,308.8792555611364,158.90697743635266,93.27997392810404,395.2576650294211,284.8484184532104,400.42894890841626,89.76804086548917,164.03820044391247,302.9163913289717
0.8900000000000003,285.9793480172703,308.71444729183384,158.4913128753136,92.93846061297012,395.87643120261214,285.6484717754937,399.6129797865092,89.77957626685009,163.61692578213604,303.342046389011
0.9000000000000004,286.28202765437,308.5488367214535,158.07623871288595,92.59787227308914,396.49502463820147,286.44859366058535,398.796061332252,89.79105214318082,163.19681126874812,303.7674815952338
