type,PTaggE1,metroaggE1,taxiaggE1,moreaggE1,bundleaggE1,PTaggE2,metroaggE2,taxiaggE2,moreaggE2,bundleaggE2
0.8500000000000003,0.0910707169826004,-0.04450459916503856,-0.2216944905835806,-0.3107221783731465,-83.27718343142492,0.24066928891143713,-0.17143286604444444,0.011121291934127291,-0.21871393842045303,-71.24297755786371
0.8600000000000003,0.0918819558762754,-0.04527743286931288,-0.22457405607576147,-0.3146810520069898,-84.30894519554411,0.24284574557832014,-0.17401434197860732,0.01119497676087858,-0.22124681290143663,-72.0944033799306
0.8700000000000003,0.0926874849036927,-0.04605573988399127,-0.22745962534386563,-0.31864665149689236,-85.34166559004792,0.2450072219552717,-0.17660857173050937,0.011266965148688392,-0.22377845763585286,-72.9459815230117
0.8800000000000003,0.09348731627532415,-0.04683950867971648,-0.23035118672216076,-0.32261896415463126,-86.37533601932911,0.2471537311874338,-0.17921553589516553,0.011337242822392303,-0.22630886521139681,-73.79770756135407
0.8900000000000003,0.09428146221768866,-0.0476287277142101,-0.2332487285020713,-0.3265979772352382,-87.40994789635192,0.24928528665199712,-0.18183521476239353,0.011405795436150242,-0.2288380283570437,-74.6495771148146
0.9000000000000004,0.09506993497308551,-0.048423385432528145,-0.2361522389324843,-0.33058367793735594,-88.44549264293649,0.25140190195943335,-0.18446758831651286,0.011472608573617024,-0.23136593994411886,-75.50158584895097
0.9100000000000004,0.09585274679932802,-0.0492234702673165,-0.23906170622005657,-0.3345760534035975,-89.48196169004257,0.25350359095470193,-0.18711263623608093,0.011537667748115907,-0.23389259298737242,-76.35372947511213
0.9200000000000004,0.09662990996947729,-0.05002897063906619,-0.2419771185295232,-0.33857509072090713,-90.51934647805209,0.2555903677184326,-0.18977033789366365,0.011600958402815081,-0.23641798064605804,-77.20600375052858
0.9300000000000004,0.09740143677157546,-0.05083987495636868,-0.24489846398400722,-0.3425807769209229,-91.55763845705064,0.25766224656808207,-0.192440672355643,0.011662465910907468,-0.23894209622501641,-78.0584044784019
0.9400000000000004,0.09816733950837964,-0.05165617161617066,-0.24782573066533034,-0.34659309898034113,-92.59682908710809,0.25971924205906477,-0.19512361838206194,0.011722175575793631,-0.2414649331757625,-78.9109275079939
0.9500000000000004,0.09892763049709556,-0.05247784900402895,-0.2507589066143247,-0.35061204382128275,-93.63690983855797,0.26176136898585933,-0.19781915442650458,0.011780072631268013,-0.2439864850975769,-79.76356873471534
0.9600000000000004,0.09968232206911143,-0.05330489549436499,-0.2536979798311463,-0.3546375983116617,-94.67787219227584,0.26378864238308913,-0.20052725863601387,0.011836142241708487,-0.2465067457386003,-80.61632410021411
0.9700000000000004,0.1004314265697317,-0.054137299450719205,-0.2566429382755889,-0.35866974926555445,-95.71970763995661,0.26580107752657633,-0.2032479088510472,0.011890369502269411,-0.2490257089969318,-81.46918959246285
0.9800000000000004,0.10117495635791117,-0.05497504922600527,-0.25959376986739946,-0.36270848344357237,-96.76240768439074,0.26779868993437,-0.2059810826054695,0.01194273943907817,-0.2515433689217302,-82.32216124584596
0.9900000000000004,0.10191292380598894,-0.05581813316276384,-0.2625504624865944,-0.3667537875532344,-97.80596383973923,0.2697814953677495,-0.20872675712658298,0.011993237009435338,-0.2540597197143182,-83.17523514124629
1.0000000000000004,0.10264534129942289,-0.056666539593416304,-0.26551300397377736,-0.3708056482493431,-98.85036763180771,0.2717495098322009,-0.21148490933519606,0.012041847102018556,-0.256574755729289,-84.0284074061309
